country,generation,age,suicides_no
Russian Federation,Boomers,35-54 years,2768
Russian Federation,Boomers,25-34 years,990
Russian Federation,Boomers,35-54 years,20256
Russian Federation,Boomers,25-34 years,9328
Russian Federation,Boomers,35-54 years,3163
Russian Federation,Boomers,25-34 years,1154
Russian Federation,Boomers,35-54 years,22338
Russian Federation,Boomers,25-34 years,10310
Russian Federation,Boomers,35-54 years,3257
Russian Federation,Boomers,25-34 years,1198
Russian Federation,Boomers,35-54 years,21706
Russian Federation,Boomers,35-54 years,3328
Russian Federation,Boomers,35-54 years,20562
Russian Federation,Boomers,35-54 years,2953
Russian Federation,Boomers,35-54 years,18973
Russian Federation,Boomers,35-54 years,2819
Russian Federation,Boomers,35-54 years,18058
Russian Federation,Boomers,35-54 years,2715
Russian Federation,Boomers,35-54 years,20705
Russian Federation,Boomers,35-54 years,3128
Russian Federation,Boomers,35-54 years,21063
Russian Federation,Boomers,35-54 years,2926
Russian Federation,Boomers,35-54 years,21262
Russian Federation,Boomers,35-54 years,2920
Russian Federation,Boomers,35-54 years,20119
Russian Federation,Boomers,35-54 years,2910
Russian Federation,Boomers,35-54 years,18681
Russian Federation,Boomers,35-54 years,2718
Russian Federation,Boomers,35-54 years,17465
Russian Federation,Boomers,35-54 years,2668
Russian Federation,Boomers,35-54 years,15843
Russian Federation,Boomers,35-54 years,2311
Russian Federation,Boomers,35-54 years,14020
Russian Federation,Boomers,35-54 years,2189
Russian Federation,Boomers,35-54 years,13065
Russian Federation,Boomers,35-54 years,2176
Russian Federation,Boomers,35-54 years,11848
Russian Federation,Boomers,35-54 years,2040
Russian Federation,Boomers,35-54 years,11721
Russian Federation,Boomers,35-54 years,1930
Russian Federation,Boomers,55-74 years,4892
Russian Federation,Boomers,55-74 years,1300
Russian Federation,Boomers,55-74 years,4804
Russian Federation,Boomers,55-74 years,1229
Russian Federation,Boomers,55-74 years,4644
Russian Federation,Boomers,55-74 years,1154
Russian Federation,Boomers,55-74 years,4501
Russian Federation,Boomers,55-74 years,1105
Russian Federation,Boomers,55-74 years,4443
Russian Federation,Boomers,55-74 years,1062
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,35-54 years,0
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,35-54 years,0
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,35-54 years,0
Saint Kitts and Nevis,Boomers,25-34 years,0
Saint Kitts and Nevis,Boomers,35-54 years,0
Saint Lucia,Boomers,25-34 years,2
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,25-34 years,3
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,1
Saint Lucia,Boomers,25-34 years,2
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,7
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,5
Saint Lucia,Boomers,25-34 years,2
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,25-34 years,0
Saint Lucia,Boomers,35-54 years,3
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,3
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,4
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,2
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,1
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,35-54 years,6
Saint Lucia,Boomers,35-54 years,0
Saint Lucia,Boomers,55-74 years,3
Saint Lucia,Boomers,55-74 years,0
Saint Lucia,Boomers,55-74 years,1
Saint Lucia,Boomers,55-74 years,0
Saint Lucia,Boomers,55-74 years,2
Saint Lucia,Boomers,55-74 years,0
Saint Lucia,Boomers,55-74 years,3
Saint Lucia,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,25-34 years,3
Saint Vincent and Grenadines,Boomers,25-34 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,4
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,4
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,4
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,3
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,3
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,4
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,2
Saint Vincent and Grenadines,Boomers,35-54 years,1
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,35-54 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,1
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,1
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
Saint Vincent and Grenadines,Boomers,55-74 years,0
San Marino,Boomers,35-54 years,1
San Marino,Boomers,35-54 years,0
San Marino,Boomers,35-54 years,0
San Marino,Boomers,35-54 years,0
San Marino,Boomers,35-54 years,0
San Marino,Boomers,35-54 years,0
Serbia,Boomers,35-54 years,308
Serbia,Boomers,35-54 years,130
Serbia,Boomers,35-54 years,340
Serbia,Boomers,35-54 years,97
Serbia,Boomers,35-54 years,304
Serbia,Boomers,35-54 years,97
Serbia,Boomers,35-54 years,329
Serbia,Boomers,35-54 years,126
Serbia,Boomers,35-54 years,309
Serbia,Boomers,35-54 years,94
Serbia,Boomers,35-54 years,342
Serbia,Boomers,35-54 years,103
Serbia,Boomers,35-54 years,296
Serbia,Boomers,35-54 years,117
Serbia,Boomers,35-54 years,295
Serbia,Boomers,35-54 years,114
Serbia,Boomers,35-54 years,312
Serbia,Boomers,35-54 years,103
Serbia,Boomers,35-54 years,272
Serbia,Boomers,35-54 years,92
Serbia,Boomers,35-54 years,296
Serbia,Boomers,35-54 years,105
Serbia,Boomers,35-54 years,328
Serbia,Boomers,35-54 years,102
Serbia,Boomers,55-74 years,316
Serbia,Boomers,55-74 years,142
Serbia,Boomers,55-74 years,342
Serbia,Boomers,55-74 years,128
Serbia,Boomers,55-74 years,338
Serbia,Boomers,55-74 years,126
Serbia,Boomers,55-74 years,343
Serbia,Boomers,55-74 years,103
Serbia,Boomers,55-74 years,286
Serbia,Boomers,55-74 years,98
Seychelles,Boomers,25-34 years,0
Seychelles,Boomers,25-34 years,0
Seychelles,Boomers,25-34 years,0
Seychelles,Boomers,25-34 years,0
Seychelles,Boomers,25-34 years,1
Seychelles,Boomers,25-34 years,0
Seychelles,Boomers,35-54 years,2
Seychelles,Boomers,35-54 years,1
Seychelles,Boomers,35-54 years,1
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,3
Seychelles,Boomers,35-54 years,2
Seychelles,Boomers,35-54 years,3
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,2
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,4
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,3
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,2
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,35-54 years,3
Seychelles,Boomers,35-54 years,0
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,1
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,4
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,0
Seychelles,Boomers,55-74 years,1
Seychelles,Boomers,55-74 years,0
Singapore,Boomers,25-34 years,52
Singapore,Boomers,25-34 years,35
Singapore,Boomers,25-34 years,46
Singapore,Boomers,25-34 years,35
Singapore,Boomers,25-34 years,48
Singapore,Boomers,25-34 years,36
Singapore,Boomers,25-34 years,52
Singapore,Boomers,25-34 years,33
Singapore,Boomers,25-34 years,50
Singapore,Boomers,25-34 years,38
Singapore,Boomers,25-34 years,47
Singapore,Boomers,25-34 years,43
Singapore,Boomers,25-34 years,44
Singapore,Boomers,35-54 years,54
Singapore,Boomers,25-34 years,28
Singapore,Boomers,35-54 years,25
Singapore,Boomers,25-34 years,43
Singapore,Boomers,35-54 years,53
Singapore,Boomers,25-34 years,28
Singapore,Boomers,35-54 years,32
Singapore,Boomers,35-54 years,56
Singapore,Boomers,25-34 years,36
Singapore,Boomers,35-54 years,28
Singapore,Boomers,25-34 years,19
Singapore,Boomers,35-54 years,69
Singapore,Boomers,25-34 years,35
Singapore,Boomers,35-54 years,39
Singapore,Boomers,25-34 years,17
Singapore,Boomers,35-54 years,92
Singapore,Boomers,35-54 years,50
Singapore,Boomers,35-54 years,50
Singapore,Boomers,35-54 years,21
Singapore,Boomers,35-54 years,74
Singapore,Boomers,35-54 years,34
Singapore,Boomers,35-54 years,69
Singapore,Boomers,35-54 years,34
Singapore,Boomers,35-54 years,75
Singapore,Boomers,35-54 years,39
Singapore,Boomers,35-54 years,87
Singapore,Boomers,35-54 years,44
Singapore,Boomers,35-54 years,65
Singapore,Boomers,35-54 years,44
Singapore,Boomers,35-54 years,87
Singapore,Boomers,35-54 years,52
Singapore,Boomers,35-54 years,76
Singapore,Boomers,35-54 years,42
Singapore,Boomers,35-54 years,87
Singapore,Boomers,35-54 years,52
Singapore,Boomers,35-54 years,99
Singapore,Boomers,35-54 years,50
Singapore,Boomers,35-54 years,118
Singapore,Boomers,35-54 years,55
Singapore,Boomers,35-54 years,77
Singapore,Boomers,35-54 years,46
Singapore,Boomers,35-54 years,93
Singapore,Boomers,35-54 years,45
Singapore,Boomers,35-54 years,99
Singapore,Boomers,35-54 years,40
Singapore,Boomers,55-74 years,68
Singapore,Boomers,55-74 years,42
Singapore,Boomers,55-74 years,91
Singapore,Boomers,55-74 years,35
Singapore,Boomers,55-74 years,84
Singapore,Boomers,55-74 years,30
Singapore,Boomers,55-74 years,97
Singapore,Boomers,55-74 years,34
Singapore,Boomers,55-74 years,73
Singapore,Boomers,55-74 years,28
Slovakia,Boomers,35-54 years,299
Slovakia,Boomers,25-34 years,101
Slovakia,Boomers,35-54 years,49
Slovakia,Boomers,25-34 years,16
Slovakia,Boomers,35-54 years,304
Slovakia,Boomers,25-34 years,93
Slovakia,Boomers,35-54 years,38
Slovakia,Boomers,25-34 years,16
Slovakia,Boomers,35-54 years,263
Slovakia,Boomers,25-34 years,85
Slovakia,Boomers,35-54 years,50
Slovakia,Boomers,25-34 years,8
Slovakia,Boomers,35-54 years,271
Slovakia,Boomers,35-54 years,47
Slovakia,Boomers,35-54 years,242
Slovakia,Boomers,35-54 years,50
Slovakia,Boomers,35-54 years,259
Slovakia,Boomers,35-54 years,44
Slovakia,Boomers,35-54 years,295
Slovakia,Boomers,35-54 years,38
Slovakia,Boomers,35-54 years,283
Slovakia,Boomers,35-54 years,44
Slovakia,Boomers,35-54 years,274
Slovakia,Boomers,35-54 years,64
Slovakia,Boomers,35-54 years,275
Slovakia,Boomers,35-54 years,55
Slovakia,Boomers,35-54 years,289
Slovakia,Boomers,35-54 years,39
Slovakia,Boomers,35-54 years,344
Slovakia,Boomers,35-54 years,48
Slovakia,Boomers,35-54 years,283
Slovakia,Boomers,35-54 years,52
Slovakia,Boomers,35-54 years,269
Slovakia,Boomers,35-54 years,46
Slovakia,Boomers,35-54 years,0
Slovakia,Boomers,35-54 years,0
Slovakia,Boomers,35-54 years,0
Slovakia,Boomers,35-54 years,0
Slovakia,Boomers,35-54 years,220
Slovakia,Boomers,35-54 years,36
Slovakia,Boomers,35-54 years,242
Slovakia,Boomers,35-54 years,21
Slovakia,Boomers,55-74 years,144
Slovakia,Boomers,55-74 years,31
Slovakia,Boomers,55-74 years,170
Slovakia,Boomers,55-74 years,27
Slovakia,Boomers,55-74 years,163
Slovakia,Boomers,55-74 years,34
Slovenia,Boomers,35-54 years,174
Slovenia,Boomers,35-54 years,43
Slovenia,Boomers,35-54 years,178
Slovenia,Boomers,35-54 years,54
Slovenia,Boomers,35-54 years,192
Slovenia,Boomers,35-54 years,54
Slovenia,Boomers,35-54 years,200
Slovenia,Boomers,35-54 years,42
Slovenia,Boomers,35-54 years,184
Slovenia,Boomers,35-54 years,49
Slovenia,Boomers,35-54 years,180
Slovenia,Boomers,35-54 years,48
Slovenia,Boomers,35-54 years,177
Slovenia,Boomers,35-54 years,40
Slovenia,Boomers,35-54 years,191
Slovenia,Boomers,35-54 years,42
Slovenia,Boomers,35-54 years,184
Slovenia,Boomers,35-54 years,36
Slovenia,Boomers,35-54 years,162
Slovenia,Boomers,35-54 years,46
Slovenia,Boomers,35-54 years,152
Slovenia,Boomers,35-54 years,37
Slovenia,Boomers,35-54 years,159
Slovenia,Boomers,35-54 years,33
Slovenia,Boomers,35-54 years,121
Slovenia,Boomers,35-54 years,32
Slovenia,Boomers,35-54 years,124
Slovenia,Boomers,35-54 years,25
Slovenia,Boomers,35-54 years,134
Slovenia,Boomers,35-54 years,33
Slovenia,Boomers,55-74 years,132
Slovenia,Boomers,55-74 years,30
Slovenia,Boomers,55-74 years,118
Slovenia,Boomers,55-74 years,38
Slovenia,Boomers,55-74 years,121
Slovenia,Boomers,55-74 years,38
Slovenia,Boomers,55-74 years,110
Slovenia,Boomers,55-74 years,21
Slovenia,Boomers,55-74 years,120
Slovenia,Boomers,55-74 years,40
South Africa,Boomers,35-54 years,36
South Africa,Boomers,35-54 years,8
South Africa,Boomers,35-54 years,21
South Africa,Boomers,35-54 years,7
South Africa,Boomers,35-54 years,42
South Africa,Boomers,35-54 years,10
South Africa,Boomers,35-54 years,71
South Africa,Boomers,35-54 years,19
South Africa,Boomers,35-54 years,79
South Africa,Boomers,35-54 years,18
South Africa,Boomers,35-54 years,99
South Africa,Boomers,35-54 years,21
South Africa,Boomers,35-54 years,67
South Africa,Boomers,35-54 years,9
South Africa,Boomers,35-54 years,58
South Africa,Boomers,35-54 years,17
South Africa,Boomers,35-54 years,88
South Africa,Boomers,35-54 years,27
South Africa,Boomers,35-54 years,113
South Africa,Boomers,35-54 years,24
South Africa,Boomers,35-54 years,113
South Africa,Boomers,35-54 years,23
South Africa,Boomers,35-54 years,101
South Africa,Boomers,35-54 years,28
South Africa,Boomers,35-54 years,112
South Africa,Boomers,35-54 years,26
South Africa,Boomers,35-54 years,79
South Africa,Boomers,35-54 years,25
South Africa,Boomers,55-74 years,28
South Africa,Boomers,55-74 years,7
South Africa,Boomers,55-74 years,35
South Africa,Boomers,55-74 years,13
South Africa,Boomers,55-74 years,44
South Africa,Boomers,55-74 years,15
South Africa,Boomers,55-74 years,40
South Africa,Boomers,55-74 years,11
South Africa,Boomers,55-74 years,41
South Africa,Boomers,55-74 years,10
Spain,Boomers,25-34 years,219
Spain,Boomers,25-34 years,59
Spain,Boomers,25-34 years,265
Spain,Boomers,25-34 years,75
Spain,Boomers,25-34 years,277
Spain,Boomers,25-34 years,90
Spain,Boomers,25-34 years,303
Spain,Boomers,25-34 years,79
Spain,Boomers,25-34 years,316
Spain,Boomers,25-34 years,77
Spain,Boomers,25-34 years,325
Spain,Boomers,25-34 years,90
Spain,Boomers,25-34 years,326
Spain,Boomers,35-54 years,473
Spain,Boomers,35-54 years,148
Spain,Boomers,25-34 years,82
Spain,Boomers,25-34 years,338
Spain,Boomers,35-54 years,490
Spain,Boomers,35-54 years,157
Spain,Boomers,25-34 years,66
Spain,Boomers,35-54 years,588
Spain,Boomers,25-34 years,377
Spain,Boomers,35-54 years,168
Spain,Boomers,25-34 years,92
Spain,Boomers,25-34 years,418
Spain,Boomers,35-54 years,628
Spain,Boomers,35-54 years,168
Spain,Boomers,25-34 years,80
Spain,Boomers,35-54 years,600
Spain,Boomers,35-54 years,183
Spain,Boomers,35-54 years,643
Spain,Boomers,35-54 years,222
Spain,Boomers,35-54 years,673
Spain,Boomers,35-54 years,207
Spain,Boomers,35-54 years,650
Spain,Boomers,35-54 years,203
Spain,Boomers,35-54 years,689
Spain,Boomers,35-54 years,204
Spain,Boomers,35-54 years,742
Spain,Boomers,35-54 years,216
Spain,Boomers,35-54 years,702
Spain,Boomers,35-54 years,234
Spain,Boomers,35-54 years,752
Spain,Boomers,35-54 years,245
Spain,Boomers,35-54 years,799
Spain,Boomers,35-54 years,266
Spain,Boomers,35-54 years,887
Spain,Boomers,35-54 years,267
Spain,Boomers,35-54 years,829
Spain,Boomers,35-54 years,228
Spain,Boomers,35-54 years,822
Spain,Boomers,35-54 years,245
Spain,Boomers,35-54 years,841
Spain,Boomers,35-54 years,275
Spain,Boomers,35-54 years,972
Spain,Boomers,35-54 years,261
Spain,Boomers,35-54 years,945
Spain,Boomers,35-54 years,274
Spain,Boomers,55-74 years,603
Spain,Boomers,55-74 years,230
Spain,Boomers,55-74 years,695
Spain,Boomers,55-74 years,230
Spain,Boomers,55-74 years,812
Spain,Boomers,55-74 years,287
Spain,Boomers,55-74 years,759
Spain,Boomers,55-74 years,294
Spain,Boomers,55-74 years,736
Spain,Boomers,55-74 years,281
Sri Lanka,Boomers,25-34 years,1024
Sri Lanka,Boomers,25-34 years,426
Sri Lanka,Boomers,25-34 years,1045
Sri Lanka,Boomers,25-34 years,365
Sri Lanka,Boomers,35-54 years,1211
Sri Lanka,Boomers,35-54 years,228
Sri Lanka,Boomers,35-54 years,1491
Sri Lanka,Boomers,35-54 years,313
Sri Lanka,Boomers,35-54 years,1567
Sri Lanka,Boomers,35-54 years,278
Sri Lanka,Boomers,35-54 years,1609
Sri Lanka,Boomers,35-54 years,304
Sri Lanka,Boomers,35-54 years,1521
Sri Lanka,Boomers,35-54 years,309
Sri Lanka,Boomers,35-54 years,1468
Sri Lanka,Boomers,35-54 years,244
Sri Lanka,Boomers,35-54 years,1476
Sri Lanka,Boomers,35-54 years,204
Sri Lanka,Boomers,35-54 years,1483
Sri Lanka,Boomers,35-54 years,218
Sri Lanka,Boomers,35-54 years,1246
Sri Lanka,Boomers,35-54 years,198
Suriname,Boomers,25-34 years,11
Suriname,Boomers,25-34 years,0
Suriname,Boomers,25-34 years,6
Suriname,Boomers,25-34 years,2
Suriname,Boomers,25-34 years,13
Suriname,Boomers,25-34 years,1
Suriname,Boomers,25-34 years,12
Suriname,Boomers,25-34 years,0
Suriname,Boomers,25-34 years,11
Suriname,Boomers,25-34 years,1
Suriname,Boomers,25-34 years,8
Suriname,Boomers,25-34 years,2
Suriname,Boomers,25-34 years,15
Suriname,Boomers,35-54 years,13
Suriname,Boomers,25-34 years,5
Suriname,Boomers,35-54 years,1
Suriname,Boomers,25-34 years,11
Suriname,Boomers,35-54 years,10
Suriname,Boomers,25-34 years,2
Suriname,Boomers,35-54 years,2
Suriname,Boomers,35-54 years,10
Suriname,Boomers,35-54 years,1
Suriname,Boomers,35-54 years,6
Suriname,Boomers,35-54 years,1
Suriname,Boomers,35-54 years,5
Suriname,Boomers,35-54 years,3
Suriname,Boomers,35-54 years,8
Suriname,Boomers,35-54 years,3
Suriname,Boomers,35-54 years,8
Suriname,Boomers,35-54 years,4
Suriname,Boomers,35-54 years,15
Suriname,Boomers,35-54 years,2
Suriname,Boomers,35-54 years,16
Suriname,Boomers,35-54 years,5
Suriname,Boomers,35-54 years,15
Suriname,Boomers,35-54 years,4
Suriname,Boomers,35-54 years,15
Suriname,Boomers,35-54 years,7
Suriname,Boomers,35-54 years,23
Suriname,Boomers,35-54 years,5
Suriname,Boomers,35-54 years,19
Suriname,Boomers,35-54 years,2
Suriname,Boomers,35-54 years,37
Suriname,Boomers,35-54 years,5
Suriname,Boomers,35-54 years,35
Suriname,Boomers,35-54 years,7
Suriname,Boomers,35-54 years,47
Suriname,Boomers,35-54 years,9
Suriname,Boomers,35-54 years,46
Suriname,Boomers,35-54 years,9
Suriname,Boomers,55-74 years,10
Suriname,Boomers,55-74 years,3
Suriname,Boomers,55-74 years,12
Suriname,Boomers,55-74 years,8
Suriname,Boomers,55-74 years,9
Suriname,Boomers,55-74 years,4
Suriname,Boomers,55-74 years,12
Suriname,Boomers,55-74 years,6
Sweden,Boomers,25-34 years,174
Sweden,Boomers,25-34 years,57
Sweden,Boomers,25-34 years,174
Sweden,Boomers,25-34 years,63
Sweden,Boomers,25-34 years,200
Sweden,Boomers,25-34 years,71
Sweden,Boomers,25-34 years,157
Sweden,Boomers,25-34 years,63
Sweden,Boomers,35-54 years,375
Sweden,Boomers,25-34 years,162
Sweden,Boomers,35-54 years,162
Sweden,Boomers,25-34 years,62
Sweden,Boomers,35-54 years,359
Sweden,Boomers,25-34 years,144
Sweden,Boomers,35-54 years,145
Sweden,Boomers,25-34 years,50
Sweden,Boomers,35-54 years,385
Sweden,Boomers,25-34 years,129
Sweden,Boomers,35-54 years,151
Sweden,Boomers,25-34 years,61
Sweden,Boomers,35-54 years,347
Sweden,Boomers,25-34 years,139
Sweden,Boomers,35-54 years,134
Sweden,Boomers,25-34 years,51
Sweden,Boomers,35-54 years,371
Sweden,Boomers,35-54 years,163
Sweden,Boomers,35-54 years,326
Sweden,Boomers,35-54 years,146
Sweden,Boomers,35-54 years,333
Sweden,Boomers,35-54 years,138
Sweden,Boomers,35-54 years,325
Sweden,Boomers,35-54 years,119
Sweden,Boomers,35-54 years,317
Sweden,Boomers,35-54 years,141
Sweden,Boomers,35-54 years,275
Sweden,Boomers,35-54 years,123
Sweden,Boomers,35-54 years,311
Sweden,Boomers,35-54 years,135
Sweden,Boomers,35-54 years,315
Sweden,Boomers,35-54 years,105
Sweden,Boomers,35-54 years,300
Sweden,Boomers,35-54 years,99
Sweden,Boomers,35-54 years,300
Sweden,Boomers,35-54 years,103
Sweden,Boomers,35-54 years,297
Sweden,Boomers,35-54 years,135
Sweden,Boomers,35-54 years,284
Sweden,Boomers,35-54 years,143
Sweden,Boomers,35-54 years,298
Sweden,Boomers,35-54 years,129
Sweden,Boomers,35-54 years,292
Sweden,Boomers,35-54 years,99
Sweden,Boomers,35-54 years,313
Sweden,Boomers,35-54 years,133
Sweden,Boomers,55-74 years,245
Sweden,Boomers,55-74 years,98
Sweden,Boomers,55-74 years,256
Sweden,Boomers,55-74 years,89
Sweden,Boomers,55-74 years,273
Sweden,Boomers,55-74 years,108
Sweden,Boomers,55-74 years,224
Sweden,Boomers,55-74 years,101
Sweden,Boomers,55-74 years,268
Sweden,Boomers,55-74 years,102
Sweden,Boomers,55-74 years,232
Sweden,Boomers,55-74 years,104
Switzerland,Boomers,35-54 years,358
Switzerland,Boomers,35-54 years,130
Switzerland,Boomers,35-54 years,357
Switzerland,Boomers,35-54 years,150
Switzerland,Boomers,35-54 years,354
Switzerland,Boomers,35-54 years,117
Switzerland,Boomers,35-54 years,331
Switzerland,Boomers,35-54 years,129
Switzerland,Boomers,35-54 years,335
Switzerland,Boomers,35-54 years,125
Switzerland,Boomers,35-54 years,360
Switzerland,Boomers,35-54 years,124
Switzerland,Boomers,35-54 years,325
Switzerland,Boomers,35-54 years,123
Switzerland,Boomers,35-54 years,332
Switzerland,Boomers,35-54 years,151
Switzerland,Boomers,35-54 years,303
Switzerland,Boomers,35-54 years,116
Switzerland,Boomers,35-54 years,310
Switzerland,Boomers,35-54 years,119
Switzerland,Boomers,35-54 years,308
Switzerland,Boomers,35-54 years,123
Switzerland,Boomers,35-54 years,277
Switzerland,Boomers,35-54 years,129
Switzerland,Boomers,35-54 years,297
Switzerland,Boomers,35-54 years,111
Switzerland,Boomers,35-54 years,291
Switzerland,Boomers,35-54 years,112
Switzerland,Boomers,35-54 years,311
Switzerland,Boomers,35-54 years,106
Switzerland,Boomers,55-74 years,221
Switzerland,Boomers,55-74 years,94
Switzerland,Boomers,55-74 years,238
Switzerland,Boomers,55-74 years,102
Switzerland,Boomers,55-74 years,253
Switzerland,Boomers,55-74 years,109
Switzerland,Boomers,55-74 years,249
Switzerland,Boomers,55-74 years,88
Switzerland,Boomers,55-74 years,264
Switzerland,Boomers,55-74 years,82
Thailand,Boomers,25-34 years,453
Thailand,Boomers,25-34 years,254
Thailand,Boomers,25-34 years,449
Thailand,Boomers,25-34 years,229
Thailand,Boomers,25-34 years,454
Thailand,Boomers,25-34 years,265
Thailand,Boomers,25-34 years,622
Thailand,Boomers,25-34 years,339
Thailand,Boomers,25-34 years,643
Thailand,Boomers,35-54 years,636
Thailand,Boomers,25-34 years,277
Thailand,Boomers,35-54 years,268
Thailand,Boomers,25-34 years,641
Thailand,Boomers,35-54 years,672
Thailand,Boomers,25-34 years,322
Thailand,Boomers,35-54 years,283
Thailand,Boomers,25-34 years,457
Thailand,Boomers,35-54 years,431
Thailand,Boomers,35-54 years,204
Thailand,Boomers,25-34 years,152
Thailand,Boomers,35-54 years,883
Thailand,Boomers,35-54 years,309
Thailand,Boomers,35-54 years,880
Thailand,Boomers,35-54 years,335
Thailand,Boomers,35-54 years,946
Thailand,Boomers,35-54 years,318
Thailand,Boomers,35-54 years,1127
Thailand,Boomers,35-54 years,343
