country,generation,age,suicides_no
Grenada,Millenials,15-24 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,1
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Grenada,Millenials,15-24 years,0
Grenada,Millenials,25-34 years,0
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,5-14 years,0
Guatemala,Millenials,5-14 years,0
Guatemala,Millenials,5-14 years,0
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,1
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,5-14 years,3
Guatemala,Millenials,5-14 years,2
Guatemala,Millenials,5-14 years,1
Guatemala,Millenials,5-14 years,3
Guatemala,Millenials,5-14 years,3
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,3
Guatemala,Millenials,15-24 years,52
Guatemala,Millenials,15-24 years,30
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,5-14 years,2
Guatemala,Millenials,15-24 years,60
Guatemala,Millenials,15-24 years,28
Guatemala,Millenials,5-14 years,7
Guatemala,Millenials,5-14 years,1
Guatemala,Millenials,15-24 years,67
Guatemala,Millenials,15-24 years,24
Guatemala,Millenials,5-14 years,7
Guatemala,Millenials,5-14 years,6
Guatemala,Millenials,15-24 years,72
Guatemala,Millenials,15-24 years,28
Guatemala,Millenials,5-14 years,8
Guatemala,Millenials,5-14 years,6
Guatemala,Millenials,15-24 years,61
Guatemala,Millenials,15-24 years,40
Guatemala,Millenials,5-14 years,6
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,15-24 years,81
Guatemala,Millenials,15-24 years,30
Guatemala,Millenials,5-14 years,5
Guatemala,Millenials,5-14 years,4
Guatemala,Millenials,15-24 years,84
Guatemala,Millenials,15-24 years,34
Guatemala,Millenials,15-24 years,132
Guatemala,Millenials,15-24 years,57
Guatemala,Millenials,15-24 years,118
Guatemala,Millenials,15-24 years,69
Guatemala,Millenials,15-24 years,91
Guatemala,Millenials,15-24 years,43
Guatemala,Millenials,15-24 years,105
Guatemala,Millenials,25-34 years,58
Guatemala,Millenials,15-24 years,59
Guatemala,Millenials,25-34 years,23
Guatemala,Millenials,15-24 years,118
Guatemala,Millenials,25-34 years,61
Guatemala,Millenials,15-24 years,63
Guatemala,Millenials,25-34 years,20
Guatemala,Millenials,15-24 years,124
Guatemala,Millenials,25-34 years,79
Guatemala,Millenials,15-24 years,73
Guatemala,Millenials,25-34 years,26
Guatemala,Millenials,25-34 years,87
Guatemala,Millenials,15-24 years,116
Guatemala,Millenials,15-24 years,85
Guatemala,Millenials,25-34 years,32
Guatemala,Millenials,15-24 years,125
Guatemala,Millenials,25-34 years,86
Guatemala,Millenials,15-24 years,83
Guatemala,Millenials,25-34 years,19
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,1
Guyana,Millenials,5-14 years,1
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,3
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,1
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,0
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,1
Guyana,Millenials,15-24 years,22
Guyana,Millenials,15-24 years,15
Guyana,Millenials,5-14 years,1
Guyana,Millenials,5-14 years,0
Guyana,Millenials,15-24 years,31
Guyana,Millenials,15-24 years,13
Guyana,Millenials,5-14 years,4
Guyana,Millenials,5-14 years,2
Guyana,Millenials,15-24 years,27
Guyana,Millenials,15-24 years,20
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,2
Guyana,Millenials,15-24 years,25
Guyana,Millenials,15-24 years,17
Guyana,Millenials,5-14 years,4
Guyana,Millenials,5-14 years,2
Guyana,Millenials,15-24 years,21
Guyana,Millenials,15-24 years,16
Guyana,Millenials,5-14 years,2
Guyana,Millenials,5-14 years,1
Guyana,Millenials,15-24 years,29
Guyana,Millenials,15-24 years,20
Guyana,Millenials,5-14 years,5
Guyana,Millenials,5-14 years,4
Guyana,Millenials,15-24 years,27
Guyana,Millenials,15-24 years,15
Guyana,Millenials,15-24 years,20
Guyana,Millenials,15-24 years,13
Guyana,Millenials,15-24 years,14
Guyana,Millenials,15-24 years,14
Guyana,Millenials,15-24 years,27
Guyana,Millenials,15-24 years,21
Guyana,Millenials,25-34 years,34
Guyana,Millenials,15-24 years,31
Guyana,Millenials,15-24 years,10
Guyana,Millenials,25-34 years,7
Guyana,Millenials,25-34 years,27
Guyana,Millenials,15-24 years,30
Guyana,Millenials,25-34 years,11
Guyana,Millenials,15-24 years,14
Guyana,Millenials,25-34 years,35
Guyana,Millenials,15-24 years,34
Guyana,Millenials,15-24 years,29
Guyana,Millenials,25-34 years,3
Hungary,Millenials,5-14 years,7
Hungary,Millenials,5-14 years,2
Hungary,Millenials,5-14 years,9
Hungary,Millenials,5-14 years,2
Hungary,Millenials,5-14 years,7
Hungary,Millenials,5-14 years,1
Hungary,Millenials,5-14 years,7
Hungary,Millenials,5-14 years,1
Hungary,Millenials,5-14 years,8
Hungary,Millenials,5-14 years,0
Hungary,Millenials,5-14 years,2
Hungary,Millenials,5-14 years,1
Hungary,Millenials,5-14 years,5
Hungary,Millenials,5-14 years,2
Hungary,Millenials,5-14 years,5
Hungary,Millenials,5-14 years,0
Hungary,Millenials,5-14 years,11
Hungary,Millenials,5-14 years,1
Hungary,Millenials,5-14 years,8
Hungary,Millenials,5-14 years,3
Hungary,Millenials,15-24 years,132
Hungary,Millenials,15-24 years,31
Hungary,Millenials,5-14 years,3
Hungary,Millenials,5-14 years,1
Hungary,Millenials,15-24 years,123
Hungary,Millenials,15-24 years,25
Hungary,Millenials,5-14 years,4
Hungary,Millenials,5-14 years,3
Hungary,Millenials,15-24 years,101
Hungary,Millenials,15-24 years,23
Hungary,Millenials,5-14 years,8
Hungary,Millenials,5-14 years,0
Hungary,Millenials,15-24 years,111
Hungary,Millenials,15-24 years,21
Hungary,Millenials,5-14 years,5
Hungary,Millenials,5-14 years,2
Hungary,Millenials,15-24 years,80
Hungary,Millenials,15-24 years,17
Hungary,Millenials,5-14 years,5
Hungary,Millenials,5-14 years,0
Hungary,Millenials,15-24 years,84
Hungary,Millenials,15-24 years,15
Hungary,Millenials,5-14 years,2
Hungary,Millenials,5-14 years,1
Hungary,Millenials,15-24 years,77
Hungary,Millenials,15-24 years,12
Hungary,Millenials,15-24 years,76
Hungary,Millenials,15-24 years,18
Hungary,Millenials,15-24 years,111
Hungary,Millenials,15-24 years,19
Hungary,Millenials,15-24 years,77
Hungary,Millenials,15-24 years,20
Hungary,Millenials,25-34 years,173
Hungary,Millenials,15-24 years,87
Hungary,Millenials,25-34 years,22
Hungary,Millenials,15-24 years,16
Hungary,Millenials,25-34 years,148
Hungary,Millenials,15-24 years,82
Hungary,Millenials,25-34 years,28
Hungary,Millenials,15-24 years,15
Hungary,Millenials,25-34 years,107
Hungary,Millenials,15-24 years,60
Hungary,Millenials,25-34 years,31
Hungary,Millenials,15-24 years,12
Hungary,Millenials,25-34 years,130
Hungary,Millenials,15-24 years,72
Hungary,Millenials,25-34 years,23
Hungary,Millenials,15-24 years,8
Hungary,Millenials,25-34 years,129
Hungary,Millenials,15-24 years,69
Hungary,Millenials,25-34 years,27
Hungary,Millenials,15-24 years,15
Hungary,Millenials,25-34 years,98
Hungary,Millenials,15-24 years,58
Hungary,Millenials,25-34 years,30
Hungary,Millenials,15-24 years,14
Iceland,Millenials,5-14 years,1
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,1
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,8
Iceland,Millenials,15-24 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,3
Iceland,Millenials,15-24 years,1
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,5
Iceland,Millenials,15-24 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,6
Iceland,Millenials,15-24 years,1
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,3
Iceland,Millenials,15-24 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,6
Iceland,Millenials,15-24 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,5-14 years,0
Iceland,Millenials,15-24 years,7
Iceland,Millenials,15-24 years,1
Iceland,Millenials,15-24 years,4
Iceland,Millenials,15-24 years,0
Iceland,Millenials,15-24 years,2
Iceland,Millenials,15-24 years,0
Iceland,Millenials,15-24 years,6
Iceland,Millenials,15-24 years,1
Iceland,Millenials,25-34 years,5
Iceland,Millenials,15-24 years,2
Iceland,Millenials,25-34 years,1
Iceland,Millenials,15-24 years,1
Iceland,Millenials,25-34 years,7
Iceland,Millenials,15-24 years,3
Iceland,Millenials,25-34 years,2
Iceland,Millenials,15-24 years,2
Iceland,Millenials,25-34 years,7
Iceland,Millenials,15-24 years,5
Iceland,Millenials,25-34 years,3
Iceland,Millenials,15-24 years,0
Iceland,Millenials,25-34 years,9
Iceland,Millenials,15-24 years,4
Iceland,Millenials,25-34 years,2
Iceland,Millenials,15-24 years,2
Iceland,Millenials,15-24 years,7
Iceland,Millenials,25-34 years,6
Iceland,Millenials,25-34 years,1
Iceland,Millenials,15-24 years,0
Iceland,Millenials,25-34 years,8
Iceland,Millenials,15-24 years,6
Iceland,Millenials,25-34 years,2
Iceland,Millenials,15-24 years,0
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,3
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,8
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,4
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,4
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,4
Ireland,Millenials,5-14 years,0
Ireland,Millenials,5-14 years,1
Ireland,Millenials,5-14 years,1
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,1
Ireland,Millenials,5-14 years,1
Ireland,Millenials,5-14 years,0
Ireland,Millenials,15-24 years,89
Ireland,Millenials,15-24 years,14
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,0
Ireland,Millenials,15-24 years,89
Ireland,Millenials,15-24 years,14
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,1
Ireland,Millenials,15-24 years,93
Ireland,Millenials,15-24 years,15
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,2
Ireland,Millenials,15-24 years,86
Ireland,Millenials,15-24 years,8
Ireland,Millenials,5-14 years,1
Ireland,Millenials,5-14 years,0
Ireland,Millenials,15-24 years,80
Ireland,Millenials,15-24 years,18
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,1
Ireland,Millenials,15-24 years,87
Ireland,Millenials,15-24 years,16
Ireland,Millenials,5-14 years,2
Ireland,Millenials,5-14 years,2
Ireland,Millenials,15-24 years,76
Ireland,Millenials,15-24 years,15
Ireland,Millenials,15-24 years,69
Ireland,Millenials,15-24 years,25
Ireland,Millenials,15-24 years,70
Ireland,Millenials,15-24 years,20
Ireland,Millenials,15-24 years,67
Ireland,Millenials,15-24 years,11
Ireland,Millenials,25-34 years,100
Ireland,Millenials,15-24 years,78
Ireland,Millenials,25-34 years,27
Ireland,Millenials,15-24 years,16
Ireland,Millenials,25-34 years,89
Ireland,Millenials,15-24 years,59
Ireland,Millenials,15-24 years,16
Ireland,Millenials,25-34 years,20
Ireland,Millenials,25-34 years,68
Ireland,Millenials,15-24 years,44
Ireland,Millenials,25-34 years,24
Ireland,Millenials,15-24 years,9
Ireland,Millenials,25-34 years,80
Ireland,Millenials,15-24 years,63
Ireland,Millenials,25-34 years,20
Ireland,Millenials,15-24 years,11
Israel,Millenials,5-14 years,3
Israel,Millenials,5-14 years,0
Israel,Millenials,5-14 years,4
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,0
Israel,Millenials,5-14 years,3
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,3
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,3
Israel,Millenials,5-14 years,0
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,0
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,6
Israel,Millenials,5-14 years,0
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,0
Israel,Millenials,15-24 years,76
Israel,Millenials,15-24 years,9
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,1
Israel,Millenials,15-24 years,60
Israel,Millenials,15-24 years,14
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,0
Israel,Millenials,15-24 years,62
Israel,Millenials,15-24 years,5
Israel,Millenials,5-14 years,3
Israel,Millenials,5-14 years,0
Israel,Millenials,15-24 years,68
Israel,Millenials,15-24 years,11
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,1
Israel,Millenials,15-24 years,66
Israel,Millenials,15-24 years,13
Israel,Millenials,5-14 years,2
Israel,Millenials,5-14 years,1
Israel,Millenials,15-24 years,61
Israel,Millenials,15-24 years,18
Israel,Millenials,5-14 years,1
Israel,Millenials,5-14 years,0
Israel,Millenials,15-24 years,45
Israel,Millenials,15-24 years,10
Israel,Millenials,15-24 years,65
Israel,Millenials,15-24 years,7
Israel,Millenials,15-24 years,48
Israel,Millenials,15-24 years,13
Israel,Millenials,15-24 years,63
Israel,Millenials,15-24 years,10
Israel,Millenials,25-34 years,45
Israel,Millenials,15-24 years,41
Israel,Millenials,25-34 years,16
Israel,Millenials,15-24 years,12
Israel,Millenials,25-34 years,57
Israel,Millenials,15-24 years,32
Israel,Millenials,25-34 years,17
Israel,Millenials,15-24 years,13
Israel,Millenials,25-34 years,47
Israel,Millenials,15-24 years,30
Israel,Millenials,25-34 years,15
Israel,Millenials,15-24 years,5
Israel,Millenials,25-34 years,41
Israel,Millenials,15-24 years,35
Israel,Millenials,25-34 years,13
Israel,Millenials,15-24 years,10
Israel,Millenials,25-34 years,45
Israel,Millenials,15-24 years,35
Israel,Millenials,25-34 years,13
Israel,Millenials,15-24 years,8
Italy,Millenials,5-14 years,8
Italy,Millenials,5-14 years,2
Italy,Millenials,5-14 years,12
Italy,Millenials,5-14 years,3
Italy,Millenials,5-14 years,20
Italy,Millenials,5-14 years,10
Italy,Millenials,5-14 years,22
Italy,Millenials,5-14 years,10
Italy,Millenials,5-14 years,15
Italy,Millenials,5-14 years,1
Italy,Millenials,5-14 years,12
Italy,Millenials,5-14 years,6
Italy,Millenials,5-14 years,6
Italy,Millenials,5-14 years,5
Italy,Millenials,5-14 years,13
Italy,Millenials,5-14 years,1
Italy,Millenials,5-14 years,5
Italy,Millenials,5-14 years,3
Italy,Millenials,5-14 years,9
Italy,Millenials,5-14 years,2
Italy,Millenials,15-24 years,216
Italy,Millenials,15-24 years,42
Italy,Millenials,5-14 years,11
Italy,Millenials,5-14 years,3
Italy,Millenials,15-24 years,208
Italy,Millenials,15-24 years,47
Italy,Millenials,5-14 years,6
Italy,Millenials,5-14 years,5
Italy,Millenials,15-24 years,194
Italy,Millenials,15-24 years,39
Italy,Millenials,5-14 years,6
Italy,Millenials,5-14 years,4
Italy,Millenials,15-24 years,162
Italy,Millenials,15-24 years,48
Italy,Millenials,5-14 years,4
Italy,Millenials,5-14 years,3
Italy,Millenials,15-24 years,170
Italy,Millenials,15-24 years,41
Italy,Millenials,5-14 years,8
Italy,Millenials,5-14 years,2
Italy,Millenials,15-24 years,145
Italy,Millenials,15-24 years,41
Italy,Millenials,5-14 years,4
Italy,Millenials,5-14 years,0
Italy,Millenials,15-24 years,170
Italy,Millenials,15-24 years,36
Italy,Millenials,15-24 years,161
Italy,Millenials,15-24 years,36
Italy,Millenials,15-24 years,144
Italy,Millenials,15-24 years,42
Italy,Millenials,15-24 years,144
Italy,Millenials,15-24 years,31
Italy,Millenials,25-34 years,316
Italy,Millenials,15-24 years,169
Italy,Millenials,25-34 years,59
Italy,Millenials,15-24 years,43
Italy,Millenials,25-34 years,329
Italy,Millenials,15-24 years,179
Italy,Millenials,25-34 years,68
Italy,Millenials,15-24 years,44
Italy,Millenials,25-34 years,342
Italy,Millenials,15-24 years,147
Italy,Millenials,25-34 years,66
Italy,Millenials,15-24 years,49
Italy,Millenials,25-34 years,300
Italy,Millenials,15-24 years,170
Italy,Millenials,25-34 years,75
Italy,Millenials,15-24 years,46
Italy,Millenials,25-34 years,271
Italy,Millenials,15-24 years,161
Italy,Millenials,25-34 years,64
Italy,Millenials,15-24 years,34
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,1
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,1
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,6
Jamaica,Millenials,15-24 years,1
Jamaica,Millenials,5-14 years,1
Jamaica,Millenials,5-14 years,1
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,5-14 years,0
Jamaica,Millenials,15-24 years,5
Jamaica,Millenials,15-24 years,1
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,15-24 years,0
Jamaica,Millenials,25-34 years,7
Jamaica,Millenials,15-24 years,5
Jamaica,Millenials,15-24 years,1
Jamaica,Millenials,25-34 years,0
Japan,Millenials,5-14 years,22
