country,generation,age,suicides_no
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,2
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,1
Grenada,Silent,55-74 years,2
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,1
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,55-74 years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Grenada,Silent,75+ years,0
Guatemala,Silent,35-54 years,32
Guatemala,Silent,35-54 years,9
Guatemala,Silent,35-54 years,49
Guatemala,Silent,35-54 years,13
Guatemala,Silent,35-54 years,43
Guatemala,Silent,35-54 years,6
Guatemala,Silent,35-54 years,31
Guatemala,Silent,35-54 years,8
Guatemala,Silent,35-54 years,37
Guatemala,Silent,35-54 years,8
Guatemala,Silent,55-74 years,11
Guatemala,Silent,55-74 years,4
Guatemala,Silent,55-74 years,13
Guatemala,Silent,55-74 years,3
Guatemala,Silent,55-74 years,14
Guatemala,Silent,55-74 years,4
Guatemala,Silent,55-74 years,10
Guatemala,Silent,55-74 years,3
Guatemala,Silent,55-74 years,13
Guatemala,Silent,55-74 years,2
Guatemala,Silent,55-74 years,17
Guatemala,Silent,55-74 years,2
Guatemala,Silent,55-74 years,13
Guatemala,Silent,55-74 years,2
Guatemala,Silent,55-74 years,14
Guatemala,Silent,55-74 years,2
Guatemala,Silent,55-74 years,14
Guatemala,Silent,55-74 years,2
Guatemala,Silent,55-74 years,21
Guatemala,Silent,55-74 years,2
Guatemala,Silent,75+ years,5
Guatemala,Silent,55-74 years,17
Guatemala,Silent,55-74 years,3
Guatemala,Silent,75+ years,0
Guatemala,Silent,55-74 years,26
Guatemala,Silent,75+ years,4
Guatemala,Silent,75+ years,4
Guatemala,Silent,55-74 years,8
Guatemala,Silent,75+ years,8
Guatemala,Silent,55-74 years,17
Guatemala,Silent,55-74 years,4
Guatemala,Silent,75+ years,0
Guatemala,Silent,55-74 years,18
Guatemala,Silent,75+ years,3
Guatemala,Silent,55-74 years,3
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,8
Guatemala,Silent,55-74 years,17
Guatemala,Silent,55-74 years,1
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,10
Guatemala,Silent,55-74 years,23
Guatemala,Silent,75+ years,2
Guatemala,Silent,55-74 years,3
Guatemala,Silent,75+ years,7
Guatemala,Silent,55-74 years,26
Guatemala,Silent,75+ years,1
Guatemala,Silent,55-74 years,3
Guatemala,Silent,55-74 years,39
Guatemala,Silent,75+ years,9
Guatemala,Silent,55-74 years,1
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,12
Guatemala,Silent,55-74 years,38
Guatemala,Silent,55-74 years,3
Guatemala,Silent,75+ years,0
Guatemala,Silent,55-74 years,23
Guatemala,Silent,75+ years,5
Guatemala,Silent,55-74 years,3
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,5
Guatemala,Silent,75+ years,1
Guatemala,Silent,75+ years,8
Guatemala,Silent,75+ years,1
Guatemala,Silent,75+ years,6
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,7
Guatemala,Silent,75+ years,0
Guatemala,Silent,75+ years,9
Guatemala,Silent,75+ years,3
Guyana,Silent,35-54 years,12
Guyana,Silent,35-54 years,1
Guyana,Silent,35-54 years,17
Guyana,Silent,35-54 years,2
Guyana,Silent,35-54 years,13
Guyana,Silent,35-54 years,4
Guyana,Silent,55-74 years,4
Guyana,Silent,55-74 years,2
Guyana,Silent,55-74 years,10
Guyana,Silent,55-74 years,1
Guyana,Silent,55-74 years,4
Guyana,Silent,55-74 years,1
Guyana,Silent,55-74 years,4
Guyana,Silent,55-74 years,3
Guyana,Silent,55-74 years,7
Guyana,Silent,55-74 years,1
Guyana,Silent,55-74 years,5
Guyana,Silent,55-74 years,3
Guyana,Silent,55-74 years,3
Guyana,Silent,55-74 years,0
Guyana,Silent,55-74 years,6
Guyana,Silent,55-74 years,0
Guyana,Silent,55-74 years,7
Guyana,Silent,55-74 years,3
Guyana,Silent,55-74 years,21
Guyana,Silent,75+ years,2
Guyana,Silent,55-74 years,3
Guyana,Silent,75+ years,0
Guyana,Silent,55-74 years,15
Guyana,Silent,75+ years,1
Guyana,Silent,55-74 years,2
Guyana,Silent,75+ years,0
Guyana,Silent,55-74 years,17
Guyana,Silent,75+ years,2
Guyana,Silent,75+ years,1
Guyana,Silent,55-74 years,3
Guyana,Silent,75+ years,4
Guyana,Silent,55-74 years,15
Guyana,Silent,75+ years,1
Guyana,Silent,55-74 years,3
Guyana,Silent,55-74 years,19
Guyana,Silent,75+ years,2
Guyana,Silent,55-74 years,2
Guyana,Silent,75+ years,0
Guyana,Silent,55-74 years,18
Guyana,Silent,75+ years,3
Guyana,Silent,55-74 years,3
Guyana,Silent,75+ years,0
Guyana,Silent,75+ years,3
Guyana,Silent,55-74 years,11
Guyana,Silent,75+ years,2
Guyana,Silent,55-74 years,4
Guyana,Silent,75+ years,3
Guyana,Silent,55-74 years,18
Guyana,Silent,55-74 years,7
Guyana,Silent,75+ years,1
Guyana,Silent,55-74 years,15
Guyana,Silent,75+ years,2
Guyana,Silent,75+ years,1
Guyana,Silent,55-74 years,4
Guyana,Silent,75+ years,5
Guyana,Silent,55-74 years,12
Guyana,Silent,55-74 years,4
Guyana,Silent,75+ years,0
Guyana,Silent,75+ years,2
Guyana,Silent,75+ years,1
Guyana,Silent,75+ years,3
Guyana,Silent,75+ years,0
Guyana,Silent,75+ years,2
Guyana,Silent,75+ years,0
Hungary,Silent,55-74 years,751
Hungary,Silent,55-74 years,382
Hungary,Silent,55-74 years,766
Hungary,Silent,55-74 years,384
Hungary,Silent,55-74 years,736
Hungary,Silent,55-74 years,354
Hungary,Silent,55-74 years,765
Hungary,Silent,55-74 years,272
Hungary,Silent,55-74 years,668
Hungary,Silent,55-74 years,320
Hungary,Silent,55-74 years,718
Hungary,Silent,55-74 years,332
Hungary,Silent,55-74 years,657
Hungary,Silent,55-74 years,303
Hungary,Silent,55-74 years,620
Hungary,Silent,55-74 years,241
Hungary,Silent,55-74 years,662
Hungary,Silent,55-74 years,267
Hungary,Silent,55-74 years,659
Hungary,Silent,55-74 years,272
Hungary,Silent,75+ years,276
Hungary,Silent,55-74 years,579
Hungary,Silent,75+ years,157
Hungary,Silent,55-74 years,228
Hungary,Silent,75+ years,254
Hungary,Silent,55-74 years,582
Hungary,Silent,75+ years,149
Hungary,Silent,55-74 years,181
Hungary,Silent,75+ years,236
Hungary,Silent,55-74 years,645
Hungary,Silent,75+ years,159
Hungary,Silent,55-74 years,214
Hungary,Silent,75+ years,262
Hungary,Silent,55-74 years,543
Hungary,Silent,75+ years,146
Hungary,Silent,55-74 years,198
Hungary,Silent,75+ years,269
Hungary,Silent,55-74 years,545
Hungary,Silent,75+ years,121
Hungary,Silent,55-74 years,203
Hungary,Silent,75+ years,204
Hungary,Silent,55-74 years,550
Hungary,Silent,75+ years,118
Hungary,Silent,55-74 years,187
Hungary,Silent,75+ years,252
Hungary,Silent,55-74 years,567
Hungary,Silent,75+ years,132
Hungary,Silent,55-74 years,199
Hungary,Silent,75+ years,263
Hungary,Silent,55-74 years,590
Hungary,Silent,75+ years,128
Hungary,Silent,55-74 years,187
Hungary,Silent,75+ years,214
Hungary,Silent,55-74 years,612
Hungary,Silent,75+ years,91
Hungary,Silent,55-74 years,212
Hungary,Silent,75+ years,242
Hungary,Silent,55-74 years,671
Hungary,Silent,75+ years,109
Hungary,Silent,55-74 years,210
Hungary,Silent,75+ years,200
Hungary,Silent,75+ years,122
Hungary,Silent,75+ years,233
Hungary,Silent,75+ years,124
Hungary,Silent,75+ years,201
Hungary,Silent,75+ years,106
Hungary,Silent,75+ years,179
Hungary,Silent,75+ years,81
Hungary,Silent,75+ years,221
Hungary,Silent,75+ years,123
Hungary,Silent,75+ years,214
Hungary,Silent,75+ years,120
Iceland,Silent,35-54 years,7
Iceland,Silent,35-54 years,3
Iceland,Silent,35-54 years,8
Iceland,Silent,35-54 years,3
Iceland,Silent,35-54 years,6
Iceland,Silent,35-54 years,2
Iceland,Silent,35-54 years,11
Iceland,Silent,35-54 years,2
Iceland,Silent,35-54 years,6
Iceland,Silent,35-54 years,0
Iceland,Silent,35-54 years,8
Iceland,Silent,35-54 years,3
Iceland,Silent,55-74 years,5
Iceland,Silent,55-74 years,3
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,2
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,2
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,1
Iceland,Silent,55-74 years,5
Iceland,Silent,55-74 years,1
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,1
Iceland,Silent,55-74 years,8
Iceland,Silent,55-74 years,1
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,0
Iceland,Silent,55-74 years,2
Iceland,Silent,55-74 years,1
Iceland,Silent,55-74 years,6
Iceland,Silent,55-74 years,3
Iceland,Silent,75+ years,2
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,1
Iceland,Silent,75+ years,0
Iceland,Silent,55-74 years,6
Iceland,Silent,75+ years,1
Iceland,Silent,55-74 years,2
Iceland,Silent,75+ years,0
Iceland,Silent,55-74 years,6
Iceland,Silent,55-74 years,4
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,3
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,2
Iceland,Silent,75+ years,0
Iceland,Silent,55-74 years,5
Iceland,Silent,55-74 years,3
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,0
Iceland,Silent,55-74 years,4
Iceland,Silent,55-74 years,3
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,3
Iceland,Silent,75+ years,1
Iceland,Silent,55-74 years,2
Iceland,Silent,55-74 years,2
Iceland,Silent,55-74 years,7
Iceland,Silent,55-74 years,5
Iceland,Silent,75+ years,1
Iceland,Silent,75+ years,0
Iceland,Silent,55-74 years,10
Iceland,Silent,75+ years,1
Iceland,Silent,55-74 years,1
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,3
Iceland,Silent,55-74 years,7
Iceland,Silent,55-74 years,3
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,2
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,5
Iceland,Silent,75+ years,3
Iceland,Silent,75+ years,5
Iceland,Silent,75+ years,1
Iceland,Silent,75+ years,2
Iceland,Silent,75+ years,0
Iceland,Silent,75+ years,1
Iceland,Silent,75+ years,0
Ireland,Silent,35-54 years,51
Ireland,Silent,35-54 years,24
Ireland,Silent,35-54 years,56
Ireland,Silent,35-54 years,25
Ireland,Silent,35-54 years,54
Ireland,Silent,35-54 years,21
Ireland,Silent,35-54 years,36
Ireland,Silent,35-54 years,32
Ireland,Silent,35-54 years,77
Ireland,Silent,35-54 years,21
Ireland,Silent,35-54 years,85
Ireland,Silent,35-54 years,29
Ireland,Silent,55-74 years,53
Ireland,Silent,55-74 years,19
Ireland,Silent,55-74 years,60
Ireland,Silent,55-74 years,21
Ireland,Silent,55-74 years,56
Ireland,Silent,55-74 years,14
Ireland,Silent,55-74 years,44
Ireland,Silent,55-74 years,27
Ireland,Silent,55-74 years,48
Ireland,Silent,55-74 years,13
Ireland,Silent,55-74 years,44
Ireland,Silent,55-74 years,8
Ireland,Silent,55-74 years,49
Ireland,Silent,55-74 years,23
Ireland,Silent,55-74 years,55
Ireland,Silent,55-74 years,12
Ireland,Silent,55-74 years,58
Ireland,Silent,55-74 years,18
Ireland,Silent,55-74 years,51
Ireland,Silent,55-74 years,10
Ireland,Silent,55-74 years,66
Ireland,Silent,75+ years,9
Ireland,Silent,55-74 years,18
Ireland,Silent,75+ years,2
Ireland,Silent,55-74 years,62
Ireland,Silent,75+ years,7
Ireland,Silent,55-74 years,14
Ireland,Silent,75+ years,3
Ireland,Silent,55-74 years,57
Ireland,Silent,75+ years,10
Ireland,Silent,55-74 years,21
Ireland,Silent,75+ years,5
Ireland,Silent,55-74 years,60
Ireland,Silent,75+ years,7
Ireland,Silent,55-74 years,18
Ireland,Silent,75+ years,2
Ireland,Silent,55-74 years,59
Ireland,Silent,55-74 years,17
Ireland,Silent,75+ years,4
Ireland,Silent,75+ years,2
Ireland,Silent,55-74 years,61
Ireland,Silent,75+ years,11
Ireland,Silent,55-74 years,18
Ireland,Silent,75+ years,2
Ireland,Silent,55-74 years,61
Ireland,Silent,75+ years,8
Ireland,Silent,55-74 years,13
Ireland,Silent,75+ years,3
Ireland,Silent,55-74 years,66
Ireland,Silent,55-74 years,27
Ireland,Silent,75+ years,6
Ireland,Silent,75+ years,4
Ireland,Silent,55-74 years,74
Ireland,Silent,55-74 years,23
Ireland,Silent,75+ years,5
Ireland,Silent,75+ years,1
Ireland,Silent,55-74 years,66
Ireland,Silent,75+ years,9
Ireland,Silent,55-74 years,25
Ireland,Silent,75+ years,4
Ireland,Silent,75+ years,11
Ireland,Silent,75+ years,0
Ireland,Silent,75+ years,14
Ireland,Silent,75+ years,2
Ireland,Silent,75+ years,6
Ireland,Silent,75+ years,3
Ireland,Silent,75+ years,8
Ireland,Silent,75+ years,2
Israel,Silent,35-54 years,41
Israel,Silent,35-54 years,19
Israel,Silent,35-54 years,47
Israel,Silent,35-54 years,22
Israel,Silent,35-54 years,45
Israel,Silent,35-54 years,16
Israel,Silent,35-54 years,62
Israel,Silent,35-54 years,29
Israel,Silent,35-54 years,62
Israel,Silent,35-54 years,15
Israel,Silent,35-54 years,61
Israel,Silent,35-54 years,22
Israel,Silent,55-74 years,60
Israel,Silent,55-74 years,32
Israel,Silent,55-74 years,77
Israel,Silent,55-74 years,36
Israel,Silent,55-74 years,64
Israel,Silent,55-74 years,31
Israel,Silent,55-74 years,56
Israel,Silent,55-74 years,32
Israel,Silent,55-74 years,63
Israel,Silent,55-74 years,28
Israel,Silent,55-74 years,50
Israel,Silent,55-74 years,16
Israel,Silent,55-74 years,55
Israel,Silent,55-74 years,20
Israel,Silent,55-74 years,55
Israel,Silent,55-74 years,21
Israel,Silent,55-74 years,43
Israel,Silent,55-74 years,21
Israel,Silent,55-74 years,36
Israel,Silent,55-74 years,25
Israel,Silent,75+ years,38
Israel,Silent,55-74 years,56
Israel,Silent,75+ years,17
Israel,Silent,55-74 years,14
Israel,Silent,75+ years,28
Israel,Silent,55-74 years,45
Israel,Silent,75+ years,14
Israel,Silent,55-74 years,20
Israel,Silent,75+ years,28
Israel,Silent,55-74 years,70
Israel,Silent,75+ years,10
Israel,Silent,55-74 years,24
Israel,Silent,75+ years,30
Israel,Silent,55-74 years,65
Israel,Silent,75+ years,16
Israel,Silent,55-74 years,18
Israel,Silent,75+ years,35
Israel,Silent,55-74 years,52
Israel,Silent,75+ years,23
Israel,Silent,55-74 years,26
Israel,Silent,75+ years,22
Israel,Silent,55-74 years,61
Israel,Silent,75+ years,13
Israel,Silent,55-74 years,15
Israel,Silent,75+ years,29
Israel,Silent,55-74 years,50
Israel,Silent,75+ years,7
Israel,Silent,55-74 years,13
Israel,Silent,75+ years,43
Israel,Silent,55-74 years,62
Israel,Silent,75+ years,11
Israel,Silent,55-74 years,15
Israel,Silent,75+ years,23
Israel,Silent,55-74 years,77
Israel,Silent,55-74 years,22
Israel,Silent,75+ years,8
Israel,Silent,75+ years,40
Israel,Silent,55-74 years,93
Israel,Silent,75+ years,9
Israel,Silent,55-74 years,22
Israel,Silent,75+ years,44
Israel,Silent,75+ years,7
Israel,Silent,75+ years,33
Israel,Silent,75+ years,9
Israel,Silent,75+ years,34
Israel,Silent,75+ years,12
Israel,Silent,75+ years,32
Israel,Silent,75+ years,11
Israel,Silent,75+ years,30
Israel,Silent,75+ years,14
Italy,Silent,35-54 years,902
Italy,Silent,35-54 years,382
Italy,Silent,35-54 years,929
Italy,Silent,35-54 years,397
Italy,Silent,35-54 years,873
Italy,Silent,35-54 years,343
Italy,Silent,35-54 years,799
Italy,Silent,35-54 years,346
Italy,Silent,35-54 years,826
Italy,Silent,35-54 years,321
Italy,Silent,35-54 years,802
Italy,Silent,35-54 years,317
Italy,Silent,55-74 years,1074
Italy,Silent,55-74 years,466
Italy,Silent,55-74 years,1062
Italy,Silent,55-74 years,466
Italy,Silent,55-74 years,1104
Italy,Silent,55-74 years,471
Italy,Silent,55-74 years,1065
Italy,Silent,55-74 years,397
Italy,Silent,55-74 years,1078
Italy,Silent,55-74 years,445
Italy,Silent,55-74 years,1102
Italy,Silent,55-74 years,468
Italy,Silent,55-74 years,1185
Italy,Silent,55-74 years,407
Italy,Silent,55-74 years,1085
Italy,Silent,55-74 years,380
Italy,Silent,55-74 years,1009
Italy,Silent,55-74 years,366
Italy,Silent,55-74 years,893
Italy,Silent,55-74 years,339
Italy,Silent,75+ years,560
Italy,Silent,55-74 years,916
Italy,Silent,75+ years,178
Italy,Silent,55-74 years,358
Italy,Silent,75+ years,562
Italy,Silent,55-74 years,945
Italy,Silent,75+ years,180
Italy,Silent,55-74 years,323
Italy,Silent,75+ years,612
Italy,Silent,55-74 years,904
Italy,Silent,75+ years,200
Italy,Silent,55-74 years,340
Italy,Silent,75+ years,594
Italy,Silent,55-74 years,907
Italy,Silent,75+ years,193
Italy,Silent,55-74 years,303
Italy,Silent,75+ years,512
Italy,Silent,55-74 years,871
Italy,Silent,75+ years,190
Italy,Silent,55-74 years,336
Italy,Silent,75+ years,595
Italy,Silent,55-74 years,868
Italy,Silent,75+ years,160
Italy,Silent,55-74 years,274
Italy,Silent,75+ years,596
Italy,Silent,55-74 years,885
Italy,Silent,75+ years,171
Italy,Silent,55-74 years,274
Italy,Silent,75+ years,569
Italy,Silent,55-74 years,917
Italy,Silent,75+ years,163
Italy,Silent,55-74 years,313
Italy,Silent,75+ years,615
Italy,Silent,55-74 years,938
Italy,Silent,55-74 years,289
Italy,Silent,75+ years,149
Italy,Silent,75+ years,591
Italy,Silent,55-74 years,944
Italy,Silent,75+ years,161
Italy,Silent,55-74 years,294
Italy,Silent,75+ years,664
Italy,Silent,75+ years,162
Italy,Silent,75+ years,604
Italy,Silent,75+ years,175
Italy,Silent,75+ years,625
Italy,Silent,75+ years,181
Italy,Silent,75+ years,670
Italy,Silent,75+ years,158
Italy,Silent,75+ years,669
Italy,Silent,75+ years,156
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,0
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,0
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,0
Jamaica,Silent,35-54 years,0
Jamaica,Silent,35-54 years,0
Jamaica,Silent,35-54 years,1
Jamaica,Silent,35-54 years,0
Jamaica,Silent,55-74 years,1
Jamaica,Silent,55-74 years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,55-74 years,2
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,1
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,7
Jamaica,Silent,75+ years,2
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,75+ years,3
Jamaica,Silent,55-74 years,6
Jamaica,Silent,55-74 years,1
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,55-74 years,0
Jamaica,Silent,75+ years,0
Jamaica,Silent,75+ years,4
Jamaica,Silent,75+ years,0
Japan,Silent,35-54 years,6962
Japan,Silent,35-54 years,2582
Japan,Silent,35-54 years,7298
Japan,Silent,35-54 years,2787
Japan,Silent,35-54 years,6688
Japan,Silent,35-54 years,2496
Japan,Silent,35-54 years,6087
Japan,Silent,35-54 years,2438
Japan,Silent,35-54 years,5161
Japan,Silent,35-54 years,2306
Japan,Silent,35-54 years,4822
Japan,Silent,35-54 years,2184
Japan,Silent,55-74 years,3779
Japan,Silent,55-74 years,2561
Japan,Silent,55-74 years,4155
Japan,Silent,55-74 years,2555
Japan,Silent,55-74 years,4185
Japan,Silent,55-74 years,2418
Japan,Silent,55-74 years,4256
Japan,Silent,55-74 years,2314
Japan,Silent,55-74 years,4429
Japan,Silent,55-74 years,2426
Japan,Silent,55-74 years,4870
Japan,Silent,55-74 years,2513
Japan,Silent,55-74 years,5435
Japan,Silent,55-74 years,2570
Japan,Silent,55-74 years,7981
Japan,Silent,55-74 years,3292
Japan,Silent,55-74 years,7971
Japan,Silent,55-74 years,3146
Japan,Silent,55-74 years,7988
Japan,Silent,55-74 years,3032
Japan,Silent,55-74 years,7690
Japan,Silent,75+ years,1692
Japan,Silent,75+ years,1689
Japan,Silent,55-74 years,2870
Japan,Silent,55-74 years,7956
Japan,Silent,75+ years,1709
Japan,Silent,75+ years,1664
