country,generation,age,suicides_no
Guatemala,Generation X,25-34 years,41
Guatemala,Generation X,15-24 years,54
Guatemala,Generation X,15-24 years,24
Guatemala,Generation X,25-34 years,3
Guatemala,Generation X,25-34 years,54
Guatemala,Generation X,15-24 years,59
Guatemala,Generation X,15-24 years,18
Guatemala,Generation X,25-34 years,7
Guatemala,Generation X,25-34 years,45
Guatemala,Generation X,15-24 years,49
Guatemala,Generation X,15-24 years,20
Guatemala,Generation X,25-34 years,8
Guatemala,Generation X,25-34 years,35
Guatemala,Generation X,25-34 years,9
Guatemala,Generation X,25-34 years,47
Guatemala,Generation X,25-34 years,14
Guatemala,Generation X,25-34 years,51
Guatemala,Generation X,25-34 years,7
Guatemala,Generation X,25-34 years,48
Guatemala,Generation X,25-34 years,12
Guatemala,Generation X,25-34 years,42
Guatemala,Generation X,25-34 years,11
Guatemala,Generation X,25-34 years,54
Guatemala,Generation X,25-34 years,17
Guatemala,Generation X,25-34 years,69
Guatemala,Generation X,25-34 years,7
Guatemala,Generation X,25-34 years,92
Guatemala,Generation X,25-34 years,22
Guatemala,Generation X,25-34 years,82
Guatemala,Generation X,25-34 years,38
Guatemala,Generation X,25-34 years,76
Guatemala,Generation X,35-54 years,69
Guatemala,Generation X,25-34 years,21
Guatemala,Generation X,35-54 years,8
Guatemala,Generation X,35-54 years,55
Guatemala,Generation X,35-54 years,8
Guatemala,Generation X,35-54 years,77
Guatemala,Generation X,35-54 years,12
Guatemala,Generation X,35-54 years,83
Guatemala,Generation X,35-54 years,12
Guatemala,Generation X,35-54 years,101
Guatemala,Generation X,35-54 years,18
Guatemala,Generation X,35-54 years,87
Guatemala,Generation X,35-54 years,20
Guyana,Generation X,15-24 years,12
Guyana,Generation X,15-24 years,10
Guyana,Generation X,5-14 years,0
Guyana,Generation X,5-14 years,0
Guyana,Generation X,15-24 years,20
Guyana,Generation X,15-24 years,15
Guyana,Generation X,5-14 years,2
Guyana,Generation X,5-14 years,1
Guyana,Generation X,15-24 years,18
Guyana,Generation X,15-24 years,12
Guyana,Generation X,5-14 years,2
Guyana,Generation X,5-14 years,2
Guyana,Generation X,15-24 years,25
Guyana,Generation X,15-24 years,20
Guyana,Generation X,15-24 years,12
Guyana,Generation X,15-24 years,8
Guyana,Generation X,15-24 years,18
Guyana,Generation X,15-24 years,4
Guyana,Generation X,15-24 years,21
Guyana,Generation X,15-24 years,9
Guyana,Generation X,25-34 years,20
Guyana,Generation X,15-24 years,16
Guyana,Generation X,15-24 years,10
Guyana,Generation X,25-34 years,4
Guyana,Generation X,25-34 years,18
Guyana,Generation X,15-24 years,14
Guyana,Generation X,15-24 years,4
Guyana,Generation X,25-34 years,1
Guyana,Generation X,25-34 years,14
Guyana,Generation X,15-24 years,9
Guyana,Generation X,25-34 years,2
Guyana,Generation X,15-24 years,0
Guyana,Generation X,25-34 years,8
Guyana,Generation X,15-24 years,4
Guyana,Generation X,15-24 years,1
Guyana,Generation X,25-34 years,0
Guyana,Generation X,25-34 years,41
Guyana,Generation X,15-24 years,32
Guyana,Generation X,15-24 years,20
Guyana,Generation X,25-34 years,9
Guyana,Generation X,25-34 years,46
Guyana,Generation X,25-34 years,11
Guyana,Generation X,25-34 years,34
Guyana,Generation X,25-34 years,9
Guyana,Generation X,25-34 years,42
Guyana,Generation X,25-34 years,7
Guyana,Generation X,25-34 years,42
Guyana,Generation X,25-34 years,11
Guyana,Generation X,25-34 years,41
Guyana,Generation X,25-34 years,10
Guyana,Generation X,25-34 years,46
Guyana,Generation X,25-34 years,11
Guyana,Generation X,25-34 years,28
Guyana,Generation X,25-34 years,9
Guyana,Generation X,25-34 years,30
Guyana,Generation X,25-34 years,6
Guyana,Generation X,25-34 years,26
Guyana,Generation X,25-34 years,7
Guyana,Generation X,35-54 years,80
Guyana,Generation X,25-34 years,30
Guyana,Generation X,25-34 years,11
Guyana,Generation X,35-54 years,8
Guyana,Generation X,35-54 years,64
Guyana,Generation X,35-54 years,14
Guyana,Generation X,35-54 years,71
Guyana,Generation X,35-54 years,18
Guyana,Generation X,35-54 years,65
Guyana,Generation X,35-54 years,13
Hungary,Generation X,15-24 years,154
Hungary,Generation X,15-24 years,40
Hungary,Generation X,15-24 years,202
Hungary,Generation X,15-24 years,44
Hungary,Generation X,15-24 years,157
Hungary,Generation X,15-24 years,43
Hungary,Generation X,15-24 years,167
Hungary,Generation X,15-24 years,41
Hungary,Generation X,25-34 years,244
Hungary,Generation X,15-24 years,159
Hungary,Generation X,25-34 years,55
Hungary,Generation X,15-24 years,30
Hungary,Generation X,25-34 years,253
Hungary,Generation X,15-24 years,147
Hungary,Generation X,25-34 years,49
Hungary,Generation X,15-24 years,29
Hungary,Generation X,25-34 years,255
Hungary,Generation X,15-24 years,131
Hungary,Generation X,25-34 years,40
Hungary,Generation X,15-24 years,32
Hungary,Generation X,25-34 years,275
Hungary,Generation X,15-24 years,145
Hungary,Generation X,25-34 years,54
Hungary,Generation X,15-24 years,29
Hungary,Generation X,25-34 years,285
Hungary,Generation X,15-24 years,150
Hungary,Generation X,25-34 years,51
Hungary,Generation X,15-24 years,29
Hungary,Generation X,25-34 years,302
Hungary,Generation X,15-24 years,132
Hungary,Generation X,25-34 years,47
Hungary,Generation X,15-24 years,29
Hungary,Generation X,25-34 years,254
Hungary,Generation X,25-34 years,38
Hungary,Generation X,25-34 years,232
Hungary,Generation X,25-34 years,41
Hungary,Generation X,25-34 years,231
Hungary,Generation X,25-34 years,33
Hungary,Generation X,25-34 years,233
Hungary,Generation X,25-34 years,45
Hungary,Generation X,25-34 years,215
Hungary,Generation X,25-34 years,38
Hungary,Generation X,25-34 years,196
Hungary,Generation X,25-34 years,52
Hungary,Generation X,25-34 years,190
Hungary,Generation X,25-34 years,32
Hungary,Generation X,25-34 years,183
Hungary,Generation X,25-34 years,40
Hungary,Generation X,25-34 years,188
Hungary,Generation X,25-34 years,42
Hungary,Generation X,35-54 years,760
Hungary,Generation X,25-34 years,190
Hungary,Generation X,35-54 years,170
Hungary,Generation X,25-34 years,37
Hungary,Generation X,35-54 years,751
Hungary,Generation X,35-54 years,182
Hungary,Generation X,35-54 years,683
Hungary,Generation X,35-54 years,160
Hungary,Generation X,35-54 years,613
Hungary,Generation X,35-54 years,155
Hungary,Generation X,35-54 years,495
Hungary,Generation X,35-54 years,152
Hungary,Generation X,35-54 years,472
Hungary,Generation X,35-54 years,132
Hungary,Generation X,35-54 years,450
Hungary,Generation X,35-54 years,121
Iceland,Generation X,15-24 years,7
Iceland,Generation X,15-24 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,5
Iceland,Generation X,15-24 years,1
Iceland,Generation X,5-14 years,1
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,4
Iceland,Generation X,5-14 years,1
Iceland,Generation X,15-24 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,8
Iceland,Generation X,15-24 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,6
Iceland,Generation X,15-24 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,10
Iceland,Generation X,15-24 years,1
Iceland,Generation X,5-14 years,0
Iceland,Generation X,5-14 years,0
Iceland,Generation X,15-24 years,13
Iceland,Generation X,15-24 years,1
Iceland,Generation X,15-24 years,4
Iceland,Generation X,15-24 years,0
Iceland,Generation X,15-24 years,5
Iceland,Generation X,15-24 years,0
Iceland,Generation X,15-24 years,5
Iceland,Generation X,15-24 years,1
Iceland,Generation X,25-34 years,8
Iceland,Generation X,15-24 years,4
Iceland,Generation X,25-34 years,2
Iceland,Generation X,15-24 years,0
Iceland,Generation X,25-34 years,9
Iceland,Generation X,15-24 years,4
Iceland,Generation X,15-24 years,1
Iceland,Generation X,25-34 years,0
Iceland,Generation X,25-34 years,3
Iceland,Generation X,15-24 years,3
Iceland,Generation X,15-24 years,2
Iceland,Generation X,25-34 years,1
Iceland,Generation X,15-24 years,5
Iceland,Generation X,25-34 years,4
Iceland,Generation X,25-34 years,2
Iceland,Generation X,15-24 years,1
Iceland,Generation X,25-34 years,4
Iceland,Generation X,15-24 years,4
Iceland,Generation X,25-34 years,2
Iceland,Generation X,15-24 years,2
Iceland,Generation X,25-34 years,13
Iceland,Generation X,15-24 years,13
Iceland,Generation X,15-24 years,1
Iceland,Generation X,25-34 years,0
Iceland,Generation X,25-34 years,5
Iceland,Generation X,25-34 years,2
Iceland,Generation X,25-34 years,7
Iceland,Generation X,25-34 years,2
Iceland,Generation X,25-34 years,1
Iceland,Generation X,25-34 years,1
Iceland,Generation X,25-34 years,4
Iceland,Generation X,25-34 years,4
Iceland,Generation X,25-34 years,6
Iceland,Generation X,25-34 years,0
Iceland,Generation X,25-34 years,2
Iceland,Generation X,25-34 years,1
Iceland,Generation X,25-34 years,6
Iceland,Generation X,25-34 years,2
Iceland,Generation X,25-34 years,5
Iceland,Generation X,25-34 years,2
Iceland,Generation X,25-34 years,6
Iceland,Generation X,25-34 years,0
Iceland,Generation X,25-34 years,8
Iceland,Generation X,35-54 years,11
Iceland,Generation X,35-54 years,5
Iceland,Generation X,25-34 years,1
Iceland,Generation X,35-54 years,8
Iceland,Generation X,35-54 years,1
Iceland,Generation X,35-54 years,8
Iceland,Generation X,35-54 years,3
Iceland,Generation X,35-54 years,12
Iceland,Generation X,35-54 years,5
Iceland,Generation X,35-54 years,7
Iceland,Generation X,35-54 years,4
Iceland,Generation X,35-54 years,11
Iceland,Generation X,35-54 years,2
Iceland,Generation X,35-54 years,11
Iceland,Generation X,35-54 years,0
Ireland,Generation X,15-24 years,48
Ireland,Generation X,15-24 years,3
Ireland,Generation X,5-14 years,1
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,44
Ireland,Generation X,15-24 years,10
Ireland,Generation X,5-14 years,1
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,29
Ireland,Generation X,15-24 years,7
Ireland,Generation X,5-14 years,1
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,47
Ireland,Generation X,15-24 years,6
Ireland,Generation X,5-14 years,0
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,41
Ireland,Generation X,15-24 years,7
Ireland,Generation X,5-14 years,0
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,44
Ireland,Generation X,15-24 years,12
Ireland,Generation X,5-14 years,4
Ireland,Generation X,5-14 years,0
Ireland,Generation X,15-24 years,61
Ireland,Generation X,15-24 years,4
Ireland,Generation X,15-24 years,68
Ireland,Generation X,15-24 years,6
Ireland,Generation X,15-24 years,45
Ireland,Generation X,15-24 years,9
Ireland,Generation X,15-24 years,69
Ireland,Generation X,15-24 years,13
Ireland,Generation X,25-34 years,67
Ireland,Generation X,15-24 years,76
Ireland,Generation X,25-34 years,20
Ireland,Generation X,15-24 years,11
Ireland,Generation X,25-34 years,89
Ireland,Generation X,15-24 years,82
Ireland,Generation X,25-34 years,15
Ireland,Generation X,15-24 years,14
Ireland,Generation X,15-24 years,105
Ireland,Generation X,25-34 years,80
Ireland,Generation X,15-24 years,19
Ireland,Generation X,25-34 years,12
Ireland,Generation X,25-34 years,106
Ireland,Generation X,15-24 years,112
Ireland,Generation X,15-24 years,13
Ireland,Generation X,25-34 years,10
Ireland,Generation X,25-34 years,82
Ireland,Generation X,15-24 years,86
Ireland,Generation X,25-34 years,15
Ireland,Generation X,15-24 years,17
Ireland,Generation X,25-34 years,99
Ireland,Generation X,15-24 years,85
Ireland,Generation X,15-24 years,21
Ireland,Generation X,25-34 years,9
Ireland,Generation X,25-34 years,104
Ireland,Generation X,25-34 years,11
Ireland,Generation X,25-34 years,100
Ireland,Generation X,25-34 years,19
Ireland,Generation X,25-34 years,61
Ireland,Generation X,25-34 years,16
Ireland,Generation X,25-34 years,84
Ireland,Generation X,25-34 years,15
Ireland,Generation X,25-34 years,86
Ireland,Generation X,25-34 years,21
Ireland,Generation X,25-34 years,86
Ireland,Generation X,25-34 years,12
Ireland,Generation X,25-34 years,91
Ireland,Generation X,25-34 years,19
Ireland,Generation X,25-34 years,100
Ireland,Generation X,25-34 years,18
Ireland,Generation X,25-34 years,112
Ireland,Generation X,25-34 years,27
Ireland,Generation X,35-54 years,166
Ireland,Generation X,25-34 years,75
Ireland,Generation X,35-54 years,38
Ireland,Generation X,25-34 years,19
Ireland,Generation X,35-54 years,191
Ireland,Generation X,35-54 years,38
Ireland,Generation X,35-54 years,192
Ireland,Generation X,35-54 years,42
Ireland,Generation X,35-54 years,169
Ireland,Generation X,35-54 years,42
Ireland,Generation X,35-54 years,165
Ireland,Generation X,35-54 years,39
Israel,Generation X,15-24 years,19
Israel,Generation X,15-24 years,7
Israel,Generation X,5-14 years,0
Israel,Generation X,5-14 years,0
Israel,Generation X,15-24 years,25
Israel,Generation X,15-24 years,16
Israel,Generation X,5-14 years,1
Israel,Generation X,5-14 years,0
Israel,Generation X,15-24 years,26
Israel,Generation X,15-24 years,7
Israel,Generation X,5-14 years,0
Israel,Generation X,5-14 years,0
Israel,Generation X,15-24 years,36
Israel,Generation X,15-24 years,8
Israel,Generation X,5-14 years,1
Israel,Generation X,5-14 years,0
Israel,Generation X,15-24 years,25
Israel,Generation X,15-24 years,14
Israel,Generation X,5-14 years,2
Israel,Generation X,5-14 years,1
Israel,Generation X,15-24 years,28
Israel,Generation X,15-24 years,13
Israel,Generation X,5-14 years,2
Israel,Generation X,5-14 years,0
Israel,Generation X,15-24 years,49
Israel,Generation X,15-24 years,9
Israel,Generation X,15-24 years,54
Israel,Generation X,15-24 years,11
Israel,Generation X,15-24 years,54
Israel,Generation X,15-24 years,7
Israel,Generation X,15-24 years,57
Israel,Generation X,15-24 years,8
Israel,Generation X,15-24 years,49
Israel,Generation X,25-34 years,38
Israel,Generation X,15-24 years,20
Israel,Generation X,25-34 years,4
Israel,Generation X,25-34 years,38
Israel,Generation X,15-24 years,44
Israel,Generation X,25-34 years,9
Israel,Generation X,15-24 years,9
Israel,Generation X,15-24 years,66
Israel,Generation X,25-34 years,51
Israel,Generation X,25-34 years,13
Israel,Generation X,15-24 years,8
Israel,Generation X,25-34 years,42
Israel,Generation X,15-24 years,52
Israel,Generation X,15-24 years,13
Israel,Generation X,25-34 years,10
Israel,Generation X,15-24 years,62
Israel,Generation X,25-34 years,50
Israel,Generation X,25-34 years,12
Israel,Generation X,15-24 years,7
Israel,Generation X,25-34 years,66
Israel,Generation X,15-24 years,65
Israel,Generation X,25-34 years,15
Israel,Generation X,15-24 years,10
Israel,Generation X,25-34 years,58
Israel,Generation X,25-34 years,9
Israel,Generation X,25-34 years,59
Israel,Generation X,25-34 years,10
Israel,Generation X,25-34 years,57
Israel,Generation X,25-34 years,8
Israel,Generation X,25-34 years,66
Israel,Generation X,25-34 years,14
Israel,Generation X,25-34 years,56
Israel,Generation X,25-34 years,16
Israel,Generation X,25-34 years,51
Israel,Generation X,25-34 years,10
Israel,Generation X,25-34 years,51
Israel,Generation X,25-34 years,10
Israel,Generation X,25-34 years,42
Israel,Generation X,25-34 years,11
Israel,Generation X,25-34 years,67
Israel,Generation X,25-34 years,18
Israel,Generation X,35-54 years,119
Israel,Generation X,25-34 years,77
Israel,Generation X,35-54 years,33
Israel,Generation X,25-34 years,9
Israel,Generation X,35-54 years,111
Israel,Generation X,35-54 years,22
Israel,Generation X,35-54 years,131
Israel,Generation X,35-54 years,18
Israel,Generation X,35-54 years,102
Israel,Generation X,35-54 years,26
Israel,Generation X,35-54 years,125
Israel,Generation X,35-54 years,29
Israel,Generation X,35-54 years,92
Israel,Generation X,35-54 years,20
Italy,Generation X,15-24 years,249
Italy,Generation X,15-24 years,60
Italy,Generation X,5-14 years,10
Italy,Generation X,5-14 years,5
Italy,Generation X,15-24 years,237
Italy,Generation X,15-24 years,72
Italy,Generation X,5-14 years,15
Italy,Generation X,5-14 years,3
Italy,Generation X,15-24 years,245
Italy,Generation X,15-24 years,63
Italy,Generation X,5-14 years,11
Italy,Generation X,5-14 years,4
Italy,Generation X,15-24 years,237
Italy,Generation X,15-24 years,65
Italy,Generation X,5-14 years,10
Italy,Generation X,5-14 years,4
Italy,Generation X,15-24 years,243
Italy,Generation X,15-24 years,73
Italy,Generation X,5-14 years,10
Italy,Generation X,5-14 years,7
Italy,Generation X,15-24 years,275
